,Baseline,Baseline,Baseline,JS_Strategy,JS_Strategy,JS_Strategy,JB_Strategy,JB_Strategy,JB_Strategy,JE_Strategy,JE_Strategy,JE_Strategy
,Equities,HighYieldBonds,InvGradeBonds,Equities,HighYieldBonds,InvGradeBonds,Equities,HighYieldBonds,InvGradeBonds,Equities,HighYieldBonds,InvGradeBonds
Dates,,,,,,,,,,,,
1994-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-06,-0.0015154351643637991,0.0,0.0018888275921167218,-0.0011744635796116318,0.0,0.0018298037976751075,-0.0014358979125257269,0.0,0.0014317543424723156,-0.0013066293395095623,0.0,0.001628573499659426
1994-06-07,-0.0008144858996857085,0.0,-0.0007416135884863504,-0.0006312272855893938,0.0,-0.0007184389757347058,-0.0007717378022116358,0.0,-0.000562152141457172,-0.0007022611050423712,0.0,-0.0006394295817347238
1994-06-08,-0.0014000423552616205,0.0,-0.0002220920287766775,-0.0010850340514955402,0.0,-0.00021515189601477446,-0.001326561467386645,0.0,-0.0001683484654484254,-0.0012071360497358423,0.0,-0.00019149084546459997
1994-06-09,0.0009763930262861965,0.0,9.19463332192398e-05,0.0007567054505042696,0.0,8.907311096526438e-05,0.0009251472720296854,0.0,6.969644154420951e-05,0.0008418596882524285,0.0,7.927741118176958e-05
1994-06-10,0.0009868706024806944,0.0,-0.0010495023966668221,0.0007648255812313466,0.0,-0.001016706595723749,0.0009350749351457281,0.0,-0.0007955356116853935,0.0008508936006127935,0.0,-0.0009048956072932147
1994-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-13,0.0005229690859865208,0.0,-0.0006603791786687241,0.00040530149965987207,0.0,-0.000639743052291735,0.0004955211786964067,0.0,-0.0005005754684458352,0.0004509112415200932,0.0,-0.0005693881403445113
1994-06-14,0.003973272551904822,0.0,0.0016687979889691684,0.003079289707548674,0.0,0.001616649878746407,0.003764736293136651,0.0,0.001264969220794835,0.0034258110226486494,0.0,0.00143886090634374
1994-06-15,-0.002123395619325695,0.0,-0.002007286237335392,-0.0016456334646635096,0.0,-0.0019445607399144265,-0.0020119497085419966,0.0,-0.0015215474397370326,-0.001830821325016436,0.0,-0.001730710196102159
1994-06-16,0.0015986318672644656,0.0,0.0005233509127687451,0.001238941097223956,0.0,0.0005069967696881285,0.0015147280563902069,0.0,0.0003967063723130939,0.001378362697370575,0.0,0.00045124045789833036
1994-06-17,-0.0042025314553840445,0.0,-0.0012683943036633496,-0.0032569655585317696,0.0,-0.0012287583702606394,-0.003981962597946565,0.0,-0.00096145834581017,-0.00362348124746193,0.0,-0.0010936272631162686
1994-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-20,-0.003613868698563875,0.0,-0.0002235712482730175,-0.0028007514064408013,0.0,-0.0002165848915212435,-0.0034241956650045194,0.0,-0.00016946973186056052,-0.003115928006501785,0.0,-0.0001927662491499195
1994-06-21,-0.005070361524931823,0.0,-0.0012264072992039753,-0.003929534622483499,0.0,-0.0011880834137249464,-0.004804244814034541,0.0,-0.0009296316845452603,-0.004371736439927251,0.0,-0.0010574254821395356
1994-06-22,0.0021629282914215286,0.0,0.002072901447379275,0.0016762713201607963,0.0,0.002008125546477316,0.002049407517806177,0.0,0.0015712845688983467,0.0018649069463906186,0.0,0.0017872845455547224
1994-06-23,-0.004259901123994543,0.0,0.0005235058204107621,-0.0033014271019497,0.0,0.000507146836635919,-0.004036321233233144,0.0,0.00039682379419429977,-0.003672946176062744,0.0,0.0004513740214282874
1994-06-24,-0.008473704609177585,0.0,-0.0023683693490862607,-0.006567128493447823,0.0,-0.0022943603997222636,-0.008028964251192995,0.0,-0.0017952528405901433,-0.007306146324865715,0.0,-0.002042041092276239
1994-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-27,0.0056816807436783886,0.0,0.0012369472441361006,0.004403307552410127,0.0,0.0011982939969166484,0.005383479089922261,0.0,0.0009376210913015849,0.004898824398425075,0.0,0.0010665131696955465
1994-06-28,-0.001546396916503744,0.0,-0.0018502448132943102,-0.001198458964636628,0.0,-0.0017924266884520308,-0.0014652346445162042,0.0,-0.001402508125742852,-0.0013333249941307609,0.0,-0.001595306889516896
1994-06-29,0.0019508751616540765,0.0,0.00048773018906378857,0.001511929958873271,0.0,0.0004724891546028245,0.0018484839457934747,0.0,0.0003697054294745659,0.0016820717796975579,0.0,0.00042052777299966663
1994-06-30,-0.0041872413057578994,0.0,-0.002227167029155441,-0.003245115679180278,0.00043029179138466333,-0.0021575704977066946,-0.003967474948163406,0.00042085942604061277,-0.0016882197606140313,-0.003610297867151893,0.000425523344488513,-0.001920294482215306
1994-07-01,0.002423361580309188,0.0,0.0003730736733698431,0.0018781073471381953,0.0,0.000361415529503,0.002296172027868864,0.0,0.00028279439274326467,0.0020894561611954922,0.0,0.00032166932567404867
1994-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-05,0.00021253343069540267,0.0,0.0009707269751150347,0.00016471359492733838,0.0,0.0009403928198553103,0.00020137866446142365,0.0,0.0007358228817583261,0.0001832492888534883,0.0,0.0008369743398894648
1994-07-06,-0.00029993292331093074,0.0,0.000216966512200722,-0.00023244827824951559,0.0,0.00021018654622060936,-0.00028419101562864084,0.0,0.00016446326139609883,-0.00025860635063688735,0.0,0.00018707155357024983
1994-07-07,0.0028133838296498506,0.0,0.0005731302647577625,0.0021803749319616724,0.0,0.0005552205714239096,0.002665724052816071,0.0,0.00043443972800590356,0.0024257387855095235,0.0,0.0004941609096208096
1994-07-08,0.0014556183650458676,0.0,-0.0026376273301665265,0.0011281055077522254,0.0,-0.0025552043636665155,0.0013792205836011032,0.0,-0.001999353672908552,0.00125505446067456,0.0,-0.002274199079796797
1994-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-11,-0.001848911669796517,0.0,-0.0008870791226316525,-0.0014329081633832578,0.0,-0.0008593588711877491,-0.0017518719833981265,0.0,-0.000672416789782852,-0.0015941574345953293,0.0,-0.0007648519945645566
1994-07-12,-0.00013695074773852552,0.0,0.00106819426957298,-0.00010613694943986779,0.0,0.0010348143680646957,-0.0001297629205266208,0.0,0.0008097042792302915,-0.00011808084520597318,0.0,0.0009210120008703843
1994-07-13,0.0009713437697946413,0.0,0.00043558185691850695,0.0007527922723011369,0.0,0.00042197040074719864,0.0009203630245564028,0.0,0.0003301763579418785,0.0008375061488667003,0.0,0.00037556475353844133
1994-07-14,0.0058179320528538876,0.0,0.0037143432135048502,0.0045089024363510755,0.0,0.003598274054395506,0.005512579281751404,0.0,0.002815517439264257,0.005016302177944619,0.0,0.003202558534934841
1994-07-15,0.0009227372781968333,0.0,0.00013099962220933977,0.0007151221987428992,0.0,0.00012690602742838455,0.0008743076330347257,0.0,9.929931071700726e-05,0.0007955969537352916,0.0,0.00011294970175464454
1994-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-18,0.0013019817035571945,0.0,0.0013635332683500972,0.0010090369605423423,0.0,0.0013209243464552157,0.0012336475055132515,0.0,0.0010335748409297273,0.0011225867878594876,0.0,0.001175657405687532
1994-07-19,-0.0016665773344986298,0.0,0.0013132619841933553,-0.001291598893837592,0.0,0.0012722239848934039,-0.001579107422041313,0.0,0.0009954685946563899,-0.0014369462270804162,0.0,0.001132312803187433
1994-07-20,-0.0027777581310957393,0.0,-0.0020521167917721627,-0.002152764984380978,0.0,-0.0019879903886037254,-0.0026319681605225234,0.0,-0.0015555295465519577,-0.002395021811226518,0.0,-0.0017693637255378155
1994-07-21,0.0012475999185128277,0.0,-0.00043849276219441014,0.0009668910295049757,0.0,-0.00042479034341997115,0.0011821199354390738,0.0,-0.00033238285962932436,0.0010756980541513038,0.0,-0.0003780745766753652
1994-07-22,0.0006162454936290546,0.0,-0.0003927250952125603,0.00047759079727502574,0.0,-0.0003804528659267139,0.0005839019964122481,0.0,-0.0002976904100804187,0.0005313354614245816,0.0,-0.0003386130557303279
1994-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-25,0.0014034892854869285,0.0,0.0008786364933203927,0.0010877054254390015,0.0,0.0008511800647998171,0.001329827486304201,0.0,0.0006660171738365739,0.0012101080410618589,0.0,0.0007575726417950657
1994-07-26,-0.0010929567280379413,0.0,-4.615231504172584e-05,-0.0008470424214492518,0.0,-4.471010572235927e-05,-0.0010355931557979082,0.0,-3.498401746772976e-05,-0.0009423625380029238,0.0,-3.979316986822325e-05
1994-07-27,-0.0009720571270887026,0.0,-0.0012231640208581938,-0.0007533451248287982,0.0,-0.0011849414842768607,-0.0009210389414636483,0.0,-0.0009271732400187192,-0.0008381212154771978,0.0,-0.0010546290823050541
1994-07-28,0.0020461158670114603,0.0,0.0010491305799042395,0.0015857415889377802,0.0,0.0010163463978279472,0.0019387259655288139,0.0,0.0007952537700463506,0.001764189644494358,0.0,0.0009045750216935558
1994-07-29,0.00494922421536258,0.0,0.004348203321878756,0.003835653101474355,0.0011826660738979609,0.0042123267283071305,0.0046894653671602955,0.0011567410185927642,0.0032959911291192867,0.004267290161713249,0.0011695598969218364,0.0037490815629218255
1994-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-01,0.0033475620843913885,0.0,-0.00038104953054771785,0.0025943635472237586,0.0,-0.0003691421498757119,0.0031718660897286292,0.0,-0.0002888401897217829,0.002886314728701607,0.0,-0.00032854622099851754
1994-08-02,-0.0005445152720859162,0.0,0.000617832679446222,-0.00042199981275721775,0.0,0.0005985260845917499,-0.0005159365183760828,0.0,0.0004683247033293925,-0.0004694886637510351,0.0,0.0005327039551778826
1994-08-03,0.0010779824424857398,0.0,0.0003122937540832647,0.0008354373370317019,0.0,0.00030253491615473045,0.0010214047920383824,0.0,0.0002367224729254511,0.000929451500103843,0.0,0.00026926403136625374
1994-08-04,-0.0036870844609731726,0.0,-0.00031207334052669425,-0.002857493686430931,0.0,-0.000302321390280503,-0.0034935687156500916,0.0,-0.0002365553967623981,-0.0031790556582338945,0.0,-0.0002690739877229406
1994-08-05,-0.001594169823131138,0.0,-0.003663738919855703,-0.0012354830091127348,0.0,-0.003549251089523361,-0.0015105002015750966,0.0,-0.0027771587677357895,-0.001374515460671907,0.0,-0.0031589268070048035
1994-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-08,0.0009763289430842568,0.0,0.000353305836401865,0.0007566557859666418,0.0,0.00034226541579924304,0.0009250865522192593,0.0,0.00026781013132188745,0.0008418044348217354,0.0,0.00030462522087274207
1994-08-09,4.873115776661388e-05,0.0,-0.0007520940886433663,3.776668994824579e-05,0.0,-0.0007285919717354426,4.617351461645563e-05,0.0,-0.0005700964883492424,4.201668404128528e-05,0.0,-0.0006484660151763621
1994-08-10,0.0028870688913389137,0.0,0.0001768126266653666,0.0022374809193046363,0.0,0.00017128742564938445,0.0027355417716810504,0.0,0.00013402612662407107,0.0024892710736275185,0.0,0.0001524503133023892
1994-08-11,-0.001720898542157384,0.0,-0.0010681361373257475,-0.001333697877348055,0.0,-0.0010347580523865484,-0.0016305775941194616,0.0,-0.0008096602142781699,-0.0014837827301216514,0.0,-0.0009209618784358576
1994-08-12,0.003719890825430429,0.0,0.0014250625779611821,0.002882918647617369,0.0,0.0013805309325007529,0.003524653245921968,0.0,0.0010802148077497114,0.003207341763327998,0.0,0.001228708834787346
1994-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-15,-0.0008573944656827405,0.0,-4.6069765664282914e-05,-0.0006644814618167431,0.0,-4.463013592258972e-05,-0.000812394322393729,0.0,-3.4921444033227017e-05,-0.0007392574692329444,0.0,-3.97219946434023e-05
1994-08-16,0.004571746588271384,0.0,0.002188541897590343,0.0035431076098808903,0.0,0.0021201523592177746,0.004331799562966713,0.0,0.0016589414399892676,0.0039418236857041156,0.0,0.001886991354947198
1994-08-17,0.00019194004283541787,0.0,0.0010162892908698873,0.00014875370130000386,0.0,0.000984531363122604,0.00018186611563364275,0.0,0.0007703596725736276,0.00016549338255640003,0.0,0.0008762588041418711
1994-08-18,-0.002398425288573952,0.0,-0.002561580010178945,-0.0018587816992039928,0.0,-0.0024815334391750164,-0.0022725445114361235,0.0,-0.001941708877226812,-0.0020679557425922934,0.0,-0.002208630019619576
1994-08-19,0.0006142393728628506,0.0,0.00026071791898895925,0.0004760360519242417,0.0,0.00025257076944398436,0.0005820011664142347,0.0,0.00019762736113700333,0.0005296057561139475,0.0,0.00022479462684889327
1994-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-22,-0.001636170061703028,0.0,-0.000751038216118764,-0.0012680332307900791,0.0,-0.0007275690940713077,-0.0015502960676795218,0.0,-0.0005692961241029206,-0.001410728652285071,0.0,-0.0006475556271558977
1994-08-23,0.002642465528588616,0.0,0.0007523160685646305,0.0020479130989476627,0.0,0.0007288070150271818,0.00250377635787176,0.0,0.0005702647518358296,0.002278370641970705,0.0,0.0006486574093611655
1994-08-24,0.005428142797266512,0.0,0.0017396497454995514,0.004206815421890453,0.0,0.0016852875954508524,0.0051432480219361166,0.0,0.0013186757160342899,0.004680220444095008,0.0,0.001499950279228427
1994-08-25,-0.0011298762519579358,0.0,-0.0014656553151140635,-0.0008756550848216484,0.0,-0.0014198551910568932,-0.0010705749673427256,0.0,-0.001110984597398085,-0.0009741950665656629,0.0,-0.0012637084590419552
1994-08-26,0.006816851618633168,0.0,0.0012024644284414287,0.0052830659746914,0.0,0.0011648887314620433,0.0064590707932412625,0.0,0.0009114826966076619,0.005877584562800264,0.0,0.0010367816049575232
1994-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-29,0.0009301220327921371,0.0,0.0001298500262984647,0.0007208453900218842,0.0,0.00012579235513119323,0.0008813048005528512,0.0,9.84279030012616e-05,0.0008019641921670017,0.0,0.00011195850412306511
1994-08-30,0.001739606531320926,0.0,0.000885775347445258,0.0013481965853343997,0.0,0.000858095837548609,0.0016483036989500572,0.0,0.0006714285122965854,0.0014999130193607644,0.0,0.0007637278614107751
1994-08-31,-0.000669942668535604,0.0,0.0005430325038470848,-0.0005162464010924399,0.0010097631305576527,0.0005230644892346775,-0.0006331363013238992,0.0009907171340532582,0.0004105588219791107,-0.0005752477887473423,0.0010001494665815135,0.00046627608857752103
1994-09-01,-0.0026830394431829694,0.0,1.5496518470172128e-05,-0.002067504462075713,0.0,1.4926691240564942e-05,-0.0025356343895458575,0.0,1.1716117033176659e-05,-0.0023037978909248697,0.0,1.3306120660644429e-05
1994-09-02,-0.0025334932532715924,0.0,-0.0004958715188123838,-0.0019522667171689907,0.0,-0.00047763767523326995,-0.0023943042041368076,0.0,-0.00037490283762817465,-0.002175389716461001,0.0,-0.00042578120202900677
1994-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-09-06,0.0010157527958441434,0.0,-0.0008066799226481619,0.0007827217908068724,0.0,-0.0007770172480037175,0.0009599477663154583,0.0,-0.0006098890147649261,0.0008721784372989538,0.0,-0.0006926575414946433
1994-09-07,-0.001048841362899869,0.0,-0.0005439324800296912,-0.0008082192765800396,0.0,-0.0005239313721172737,-0.0009912184614744375,0.0,-0.0004112392474761528,-0.0009005900102970286,0.0,-0.0004670488551638041
1994-09-08,0.0025453817790268775,0.0,0.00013225771606285576,0.0019614278124741695,0.0,0.00012739442705485485,0.002405539579309056,0.0,9.999322640860602e-05,0.002185597826010348,0.0,0.00011356338726152998
1994-09-09,-0.005764643718489848,0.0,-0.0029788132555812726,-0.00444213619018411,0.0,-0.0028692784004967433,-0.005447936627700766,0.0,-0.00225212681090558,-0.004949824377100871,0.0,-0.002557764744422055
1994-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-09-12,-0.0023138426873588426,0.0,-4.6976373973162264e-05,-0.0017830077350560333,0.0,-4.524899132978709e-05,-0.0021867211475303616,0.0,-3.551640946469505e-05,-0.0019867862608629245,0.0,-4.033636984265864e-05
1994-09-13,0.001533353284159701,0.0,0.00045415234728561095,0.001181575904518836,0.0,0.0004374525721476354,0.0014491115024481123,0.0,0.00034336112733526823,0.001316617268175189,0.0,0.00038995894096657114
1994-09-14,0.001517327278304923,0.0,0.0008604552231400355,0.0011692265375730045,0.0,0.0008288151604416511,0.001433965958585279,0.0,0.0006505457413238456,0.0013028565019732627,0.0,0.0007388318249819029
1994-09-15,0.0070496463212042365,0.0,0.0011398796651364068,0.005432337292758705,0.0,0.0010979648006511694,0.0066623417302337055,0.0,0.0008618041262740497,0.006053194770513494,0.0,0.0009787602545768155
1994-09-16,-0.004192462373259131,0.0,-0.0033019732848279934,-0.0032306400436345277,0.0,-0.003180555413274966,-0.003962130261455103,0.0,-0.0024964514139050892,-0.0035998673064000846,0.0,-0.002835246835004591
1994-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-09-19,-0.0003967923698372877,0.0,0.0009963436487113138,-0.0003057614368065196,0.0,0.0009597067910729559,-0.00037499276465173195,0.0,0.000753283959621825,-0.0003407066664967718,0.0,0.0008555127291809186
1994-09-20,-0.00874741443578256,0.0,-0.0007671339907478797,-0.006740608463120764,0.0,-0.000738925471684274,-0.008266835181769466,0.0,-0.0005799903786795658,-0.007510987204979132,0.0,-0.0006587013375566024
1994-09-21,-0.002254838912019575,0.0,-0.0007762849481765361,-0.0017375404315084836,0.0,-0.0007477399364529912,-0.002130959014683818,0.0,-0.0005869089448340296,-0.0019361225356133438,0.0,-0.0006665588278658286
1994-09-22,-0.00022641229104866165,0.0,0.00027491831933502086,-0.00017446945224799308,0.0,0.000264809213565459,-0.00021397329541968332,0.0,0.00020785153840155175,-0.00019440942619113164,0.0,0.00023605923717217572
1994-09-23,-0.0019074151721132976,0.0,-0.00018055033182467036,-0.0014698216194305217,0.0,-0.0001739112602431187,-0.0018026225882890171,0.0,-0.0001365047782899343,-0.0016378063549522869,0.0,-0.00015502995109531649
1994-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-09-26,0.0013757266162502321,0.0,8.638481024982544e-05,0.0010601114809998375,0.0,8.320832791932339e-05,0.0013001447770888243,0.0,6.531109221234462e-05,0.0011812707729881688,0.0,7.417451285225896e-05
1994-09-27,0.0014677573098255824,0.0,-0.0006830942167347244,0.0011310287647909516,0.0,-0.000657975949955521,0.0013871193432348134,0.0,-0.0005164522472163567,0.001260293136337296,0.0,-0.0005865403953769289
1994-09-28,0.003320440396155186,0.0,0.0008256771320005027,0.0025586747718338095,0.0,0.0007953159051492288,0.0031380168034131277,0.0,0.0006242518233211961,0.002851103661945827,0.0,0.0007089695383050445
1994-09-29,-0.0030757449212979763,0.0,-0.0012323233114930093,-0.002370116609782773,0.0,-0.0011870091733580447,-0.0029067647945801426,0.0,-0.000931695991454753,-0.002640995338593662,0.0,-0.0010581372007662801
1994-09-30,0.0005353347671100238,0.0,0.0003856663618305316,0.00041251984666733,8.086035814731001e-06,0.0003714849058513982,0.0005059237011414783,7.933518253729618e-06,0.00029158241186000885,0.00045966640950448535,8.00905099634204e-06,0.0003311532945381509
1994-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-03,-0.00112905202000624,0.0,-0.0008807684368081166,-0.0008700282417425908,0.0,-0.0008483814307049163,-0.001067022378962025,0.0,-0.0006659035127557484,-0.0009694630725775198,0.0,-0.0007562738118767784
1994-10-04,-0.008515085308495193,0.0,-0.00045700650127833143,-0.0065615795977206565,0.0,-0.00044020177516922805,-0.00804727011859464,0.0,-0.0003455190057176795,-0.007311497273958931,0.0,-0.00039240966675277265
1994-10-05,-0.0012943280403654857,0.0,-0.0013487506703709897,-0.0009973871258749378,0.0,-0.0012991553461433152,-0.0012232182045787438,0.0,-0.0010197207026247921,-0.0011113777015597818,0.0,-0.0011581078159991448
1994-10-06,-0.0014065073478998053,0.0,-9.493364138662882e-05,-0.0010838305881464513,0.0,-9.14428073665882e-05,-0.0013292344283439878,0.0,-7.177442178462503e-05,-0.001207700717890986,0.0,-8.15149860580781e-05
1994-10-07,0.0033307867437544496,0.0,0.0015904739477898627,0.002566647490938635,0.0,0.001531990142851615,0.003147794727045799,0.0,0.0012024751847579062,0.0028599875767308,0.0,0.0013656640552933393
1994-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-10,0.004760689384169084,0.0,0.0,0.00366850609272047,0.0,0.0,0.004499139120416507,0.0,0.0,0.0040877767154946796,0.0,0.0
1994-10-11,0.008085999349151171,0.0,0.0014429447004780172,0.006230933271289702,0.0,0.0013898857387033196,0.007641757960602192,0.0,0.0010909359425307554,0.00694306164373595,0.0,0.0012389877331578896
1994-10-12,-0.0003777811444816708,0.0,-0.0006287797540985129,-0.000291111710596891,0.0,-0.0006056587010696862,-0.00035702600798641777,0.0,-0.00047538788801433223,-0.0003243826348134326,0.0,-0.0005399031590940448
1994-10-13,0.002717168684090272,0.0,0.0012593187325077883,0.0020938038733804517,0.0,0.0012130119374738858,0.00256788858437461,0.0,0.000952105834644874,0.002333103040881157,0.0,0.0010813168801245144
1994-10-14,0.0015635066609473941,0.0,0.0008084245924655487,0.0012048115827022498,0.0,0.0007786977640325914,0.0014776082654524994,0.0,0.0006112080694806095,0.0013425085334058408,0.0,0.0006941556061823871
1994-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-17,-0.0001641130296069021,0.0,0.0,-0.00012646270328195653,0.0,0.0,-0.00015509672908503732,0.0,0.0,-0.00014091602434034302,0.0,0.0
1994-10-18,-0.0015243616398158504,0.0,-0.00022720660904279775,-0.001174647096651496,0.0,-0.00021885192519374466,-0.001440613855246256,0.0,-0.00017177917913500639,-0.001308896572406835,0.0,-0.00019509146913472832
1994-10-19,0.0030807150208947884,0.0,-0.0008465760913298017,0.0023739464838159253,0.0,-0.0008154463824405003,0.002911461839004579,0.0,-0.0006400524467867161,0.002645262925862241,0.0,-0.0007269144770377548
1994-10-20,-0.00401068053844477,0.0,-0.002387445338339596,-0.0030905620602273446,0.0,-0.0022996558541658954,-0.003790335443857036,0.0,-0.001805024079966012,-0.0034437799224751745,0.0,-0.0020499853437264915
1994-10-21,-0.0023086556937772884,0.0,0.00026844077822153116,-0.0017790107262152318,0.0,0.00025856986010130945,-0.0021818191251850843,0.0,0.0002029542042087822,-0.0019823324370834092,0.0,0.00023049728183322134
1994-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-24,-0.004802377430076724,0.0,-0.0008521859954813701,-0.003700630190317415,0.0,-0.0008208500030873445,-0.004538536842691874,0.0,-0.0006442938054964927,-0.004123572250473794,0.0,-0.0007317314339354669
1994-10-25,0.0008352909119258505,0.0,-0.00031622315076803144,0.000643660939061423,0.0,-0.00030459521238389444,0.0007894003820688038,0.0,-0.00023907998755522868,0.0007172244321986493,0.0,-0.0002715257241752472
1994-10-26,0.001298694562271648,0.0,3.955568391108777e-05,0.0010007518932277548,0.0,3.8101169736071125e-05,0.0012273448316158907,0.0,2.9906009076921372e-05,0.0011151270254780915,0.0,3.396457752419271e-05
1994-10-27,0.0038393577213798953,0.0,0.0002768654561134754,0.0029585436176222677,0.0,0.0002666847515807289,0.0036284250299914037,0.0,0.00020932366792663742,0.0032966731978147537,0.0,0.0002377311505743224
1994-10-28,0.009348879064895574,0.0,0.0017629440655321002,0.007204086854253411,0.0,0.0016981183090405245,0.008835255598230113,0.0,0.0013328709306206455,0.008027436170176839,0.0,0.0015137559122772825
1994-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-31,-0.0016481671261184456,0.0,0.00021261785638164243,-0.0012700494941117462,0.00033959426211523357,0.0002047996200274464,-0.0015576175204293852,0.00033318888749476474,0.00016074937693297248,-0.0014152024334531709,0.000336361082941423,0.00018256480364071593
1994-11-01,-0.004575189541669431,0.0,-0.002101561632752558,-0.003525563075965043,0.0,-0.0020242844659266574,-0.004323830560904815,0.0,-0.0015888821795137901,-0.003928496855855116,0.0,-0.001804510652828967
1994-11-02,-0.0022539602829274846,0.0,-0.0007196225372892879,-0.0017368633749064934,0.0,-0.0006931610764407924,-0.0021301286571028958,0.0,-0.0005440694232592479,-0.001935368098754651,0.0,-0.0006179055205026321
